resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,code,forename,surname
7768,11,154,4,8,14,15,15,15,0,57,+1:31.774,5843063,41,9,01:39.4,196.206,1,GRO,Romain,Grosjean
7774,12,8,6,4,6,1,1,1,10,44,23:51.0,5030995,42,4,01:47.7,234.173,1,RAI,Kimi,Räikkönen
7775,12,21,10,21,1,2,2,2,8,44,0.939,5031934,43,6,01:47.7,234.036,1,FIS,Giancarlo,Fisichella
7776,12,20,9,15,8,3,3,3,6,44,3.875,5034870,38,1,01:47.3,235.07,1,VET,Sebastian,Vettel
7777,12,9,2,5,5,4,4,4,5,44,9.966,5040961,41,3,01:47.7,234.195,1,KUB,Robert,Kubica
7778,12,2,2,6,3,5,5,5,4,44,11.276,5042271,35,2,01:47.4,234.834,1,HEI,Nick,Heidfeld
7779,12,5,1,2,15,6,6,6,3,44,32.763,5063758,24,13,01:48.3,232.716,1,KOV,Heikki,Kovalainen
7780,12,22,23,23,4,7,7,7,2,44,35.461,5066456,37,12,01:48.3,232.912,1,BAR,Rubens,Barrichello
7781,12,3,3,16,10,8,8,8,1,44,36.208,5067203,41,8,01:47.8,233.973,1,ROS,Nico,Rosberg
7782,12,17,9,14,9,9,9,9,0,44,36.959,5067954,39,9,01:47.8,233.936,1,WEB,Mark,Webber
7783,12,10,7,10,7,10,10,10,0,44,41.49,5072485,40,5,01:47.7,234.038,1,GLO,Timo,Glock
7784,12,16,10,20,11,11,11,11,0,44,42.636,5073631,42,10,01:47.9,233.771,1,SUT,Adrian,Sutil
7785,12,67,5,12,16,12,12,12,0,44,46.106,5077101,42,7,01:47.8,233.98,1,BUE,Sébastien,Buemi
7786,12,6,3,17,18,13,13,13,0,44,54.241,5085236,42,11,01:48.2,233.024,1,NAK,Kazuki,Nakajima
7787,12,69,6,3,20,14,14,14,0,44,+1:42.177,5133172,41,15,01:49.8,229.633,1,BAD,Luca,Badoer
7794,13,22,23,23,5,1,1,1,10,53,16:21.7,4581706,48,5,01:25.0,245.445,1,BAR,Rubens,Barrichello
7795,13,18,23,22,6,2,2,2,8,53,2.866,4584572,46,4,01:24.9,245.538,1,BUT,Jenson,Button
7796,13,8,6,4,3,3,3,3,6,53,30.664,4612370,36,2,01:24.8,246.042,1,RAI,Kimi,Räikkönen
7797,13,16,10,20,2,4,4,4,5,53,31.131,4612837,36,1,01:24.7,246.106,1,SUT,Adrian,Sutil
7798,13,4,4,7,8,5,5,5,4,53,59.182,4640888,50,8,01:25.2,244.777,1,ALO,Fernando,Alonso
7799,13,5,1,2,4,6,6,6,3,53,+1:00.693,4642399,51,6,01:25.1,245.036,1,KOV,Heikki,Kovalainen
7800,13,2,2,6,15,7,7,7,2,53,+1:22.412,4664118,30,9,01:25.5,243.95,1,HEI,Nick,Heidfeld
7801,13,20,9,15,9,8,8,8,1,53,+1:25.407,4667113,50,7,01:25.2,244.791,1,VET,Sebastian,Vettel
7802,13,21,6,3,14,9,9,9,0,53,+1:26.856,4668562,28,10,01:25.5,243.921,1,FIS,Giancarlo,Fisichella
7803,13,6,3,17,17,10,10,10,0,53,+2:42.163,4743869,51,16,01:26.0,242.565,1,NAK,Kazuki,Nakajima
7804,13,10,7,10,16,11,11,11,0,53,+2:43.925,4745631,50,14,01:25.8,243.201,1,GLO,Timo,Glock
7814,14,1,1,1,1,1,1,1,10,61,56:06.3,6966337,36,2,01:48.3,168.561,1,HAM,Lewis,Hamilton
7815,14,10,7,10,6,2,2,2,8,61,9.634,6975971,34,6,01:48.4,168.482,1,GLO,Timo,Glock
7816,14,4,4,7,5,3,3,3,6,61,16.624,6982961,53,1,01:48.2,168.725,1,ALO,Fernando,Alonso
7817,14,20,9,15,2,4,4,4,5,61,20.621,6986958,10,7,01:48.4,168.479,1,VET,Sebastian,Vettel
7818,14,18,23,22,11,5,5,5,4,61,30.015,6996352,54,4,01:48.4,168.524,1,BUT,Jenson,Button
7819,14,22,23,23,9,6,6,6,3,61,31.858,6998195,50,8,01:48.6,168.168,1,BAR,Rubens,Barrichello
7820,14,5,1,2,8,7,7,7,2,61,36.157,7002494,36,11,01:49.3,167.114,1,KOV,Heikki,Kovalainen
7821,14,9,2,5,7,8,8,8,1,61,55.054,7021391,44,10,01:48.8,167.784,1,KUB,Robert,Kubica
7822,14,6,3,17,10,9,9,9,0,61,56.054,7022391,45,13,01:49.4,166.98,1,NAK,Kazuki,Nakajima
7823,14,8,6,4,12,10,10,10,0,61,58.892,7025229,54,5,01:48.4,168.49,1,RAI,Kimi,Räikkönen
7824,14,3,3,16,3,11,11,11,0,61,59.777,7026114,9,3,01:48.4,168.55,1,ROS,Nico,Rosberg
7825,14,15,7,9,14,12,12,12,0,61,+1:13.009,7039346,54,9,01:48.8,167.831,1,TRU,Jarno,Trulli
7826,14,21,6,3,17,13,13,13,0,61,+1:19.890,7046227,49,14,01:49.4,166.91,1,FIS,Giancarlo,Fisichella
7827,14,24,10,21,19,14,14,14,0,61,+1:33.502,7059839,48,15,01:49.9,166.249,1,LIU,Vitantonio,Liuzzi
7834,15,20,9,15,1,1,1,1,10,53,28:20.4,5300443,43,2,01:32.6,225.826,1,VET,Sebastian,Vettel
7835,15,15,7,9,2,2,2,2,8,53,4.877,5305320,38,4,01:33.2,224.42,1,TRU,Jarno,Trulli
7836,15,1,1,1,3,3,3,3,6,53,6.472,5306915,13,6,01:33.3,224.162,1,HAM,Lewis,Hamilton
7837,15,8,6,4,5,4,4,4,5,53,7.94,5308383,33,3,01:33.0,224.789,1,RAI,Kimi,Räikkönen
7838,15,3,3,16,7,5,5,5,4,53,8.793,5309236,43,9,01:33.6,223.358,1,ROS,Nico,Rosberg
7839,15,2,2,6,4,6,6,6,3,53,9.509,5309952,13,10,01:33.6,223.346,1,HEI,Nick,Heidfeld
7840,15,22,23,23,6,7,7,7,2,53,10.641,5311084,17,13,01:33.9,222.608,1,BAR,Rubens,Barrichello
7841,15,18,23,22,10,8,8,8,1,53,11.474,5311917,42,5,01:33.3,224.182,1,BUT,Jenson,Button
7842,15,9,2,5,9,9,9,9,0,53,11.777,5312220,44,7,01:33.3,223.982,1,KUB,Robert,Kubica
7843,15,4,4,7,16,10,10,10,0,53,13.065,5313508,28,14,01:33.9,222.523,1,ALO,Fernando,Alonso
7844,15,5,1,2,11,11,11,11,0,53,13.735,5314178,35,12,01:33.8,222.867,1,KOV,Heikki,Kovalainen
7845,15,21,6,3,14,12,12,12,0,53,14.596,5315039,33,8,01:33.5,223.635,1,FIS,Giancarlo,Fisichella
7846,15,16,10,20,8,13,13,13,0,53,14.959,5315402,36,11,01:33.7,223.184,1,SUT,Adrian,Sutil
7847,15,24,10,21,18,14,14,14,0,53,15.734,5316177,36,16,01:34.3,221.702,1,LIU,Vitantonio,Liuzzi
7848,15,6,3,17,15,15,15,15,0,53,17.973,5318416,26,18,01:34.8,220.558,1,NAK,Kazuki,Nakajima
7854,16,17,9,14,2,1,1,1,10,71,32:23.1,5543081,25,1,01:13.7,210.386,1,WEB,Mark,Webber
7855,16,9,2,5,8,2,2,2,8,71,7.626,5550707,38,4,01:14.2,209.188,1,KUB,Robert,Kubica
7856,16,1,1,1,17,3,3,3,6,71,18.944,5562025,59,6,01:14.3,208.654,1,HAM,Lewis,Hamilton
7857,16,20,9,15,15,4,4,4,5,71,19.652,5562733,59,2,01:13.9,209.939,1,VET,Sebastian,Vettel
7858,16,18,23,22,14,5,5,5,4,71,29.005,5572086,46,7,01:14.4,208.631,1,BUT,Jenson,Button
7859,16,8,6,4,5,6,6,6,3,71,33.34,5576421,47,9,01:14.6,208.058,1,RAI,Kimi,Räikkönen
7860,16,67,5,12,6,7,7,7,2,71,35.991,5579072,58,10,01:14.6,208.044,1,BUE,Sébastien,Buemi
7861,16,22,23,23,1,8,8,8,1,71,45.454,5588535,20,3,01:14.0,209.768,1,BAR,Rubens,Barrichello
7862,16,5,1,2,16,9,9,9,0,71,48.499,5591580,68,5,01:14.3,208.772,1,KOV,Heikki,Kovalainen
7863,16,155,7,10,11,10,10,10,0,71,+1:03.324,5606405,71,11,01:14.7,207.729,1,KOB,Kamui,Kobayashi
7864,16,21,6,3,19,11,11,11,0,71,+1:10.665,5613746,55,14,01:14.9,207.022,1,FIS,Giancarlo,Fisichella
7865,16,24,10,21,20,12,12,12,0,71,+1:11.388,5614469,43,16,01:15.0,206.859,1,LIU,Vitantonio,Liuzzi
16067,17,20,9,15,2,1,1,1,10,55,34:03.4,5643414,54,1,01:40.3,199.387,1,VET,Sebastian,Vettel
16068,17,17,9,14,3,2,2,2,8,55,17.857,5661271,14,5,01:40.6,198.808,1,WEB,Mark,Webber
16069,17,18,23,22,5,3,3,3,6,55,18.467,5661881,49,6,01:40.6,198.668,1,BUT,Jenson,Button
16070,17,22,23,23,4,4,4,4,5,55,22.735,5666149,54,4,01:40.4,199.05,1,BAR,Rubens,Barrichello
16071,17,2,2,6,8,5,5,5,4,55,26.253,5669667,54,7,01:40.7,198.609,1,HEI,Nick,Heidfeld
16072,17,155,7,10,12,6,6,6,3,55,28.343,5671757,55,11,01:40.8,198.398,1,KOB,Kamui,Kobayashi
16073,17,15,7,9,6,7,7,7,2,55,34.366,5677780,49,8,01:40.7,198.508,1,TRU,Jarno,Trulli
16074,17,67,5,12,10,8,8,8,1,55,41.294,5684708,55,2,01:40.3,199.294,1,BUE,Sébastien,Buemi
16075,17,3,3,16,9,9,9,9,0,55,45.941,5689355,49,15,01:41.0,197.97,1,ROS,Nico,Rosberg
16076,17,9,2,5,7,10,10,10,0,55,48.18,5691594,54,14,01:40.9,198.113,1,KUB,Robert,Kubica
16077,17,5,1,2,18,11,11,11,0,55,52.798,5696212,53,18,01:41.3,197.346,1,KOV,Heikki,Kovalainen
16078,17,8,6,4,11,12,12,12,0,55,54.317,5697731,54,12,01:40.8,198.272,1,RAI,Kimi,Räikkönen
16079,17,6,3,17,13,13,13,13,0,55,59.839,5703253,54,9,01:40.8,198.447,1,NAK,Kazuki,Nakajima
16080,17,4,4,7,15,14,14,14,0,55,+1:09.687,5713101,54,10,01:40.8,198.441,1,ALO,Fernando,Alonso
16081,17,24,10,21,16,15,15,15,0,55,+1:34.450,5737864,54,17,01:41.3,197.422,1,LIU,Vitantonio,Liuzzi
20323,337,4,6,8,3,1,1,1,25,49,39:20.4,5960396,45,1,01:58.3,191.706,1,ALO,Fernando,Alonso
20324,337,13,6,7,2,2,2,2,18,49,16.099,5976495,38,5,01:59.7,189.392,1,MAS,Felipe,Massa
20325,337,1,1,2,4,3,3,3,15,49,23.182,5983578,42,4,01:59.6,189.665,1,HAM,Lewis,Hamilton
20326,337,20,9,5,1,4,4,4,12,49,38.799,5999195,32,12,02:00.2,188.627,1,VET,Sebastian,Vettel
20327,337,3,131,4,5,5,5,5,10,49,40.213,6000609,45,13,02:00.2,188.599,1,ROS,Nico,Rosberg
20328,337,30,131,3,7,6,6,6,8,49,44.163,6004559,45,11,02:00.2,188.649,1,MSC,Michael,Schumacher
20329,337,18,1,1,8,7,7,7,6,49,45.28,6005676,45,9,02:00.0,189.017,1,BUT,Jenson,Button
20330,337,17,9,6,6,8,8,8,4,49,46.36,6006756,45,3,01:59.5,189.781,1,WEB,Mark,Webber
20331,337,24,10,15,12,9,9,9,2,49,53.008,6013404,39,7,01:59.9,189.118,1,LIU,Vitantonio,Liuzzi
20332,337,22,3,9,11,10,10,10,1,49,+1:02.489,6022885,47,6,01:59.8,189.233,1,BAR,Rubens,Barrichello
20333,337,9,4,11,9,11,11,11,0,49,+1:09.093,6029489,33,14,02:00.5,188.226,1,KUB,Robert,Kubica
20334,337,16,10,14,10,12,12,12,0,49,+1:22.958,6043354,49,2,01:59.4,189.93,1,SUT,Adrian,Sutil
20335,337,153,5,17,18,13,13,13,0,49,+1:32.656,6053052,28,8,02:00.0,189.026,1,ALG,Jaime,Alguersuari
20347,338,18,1,1,4,1,1,1,25,58,33:36.5,5616531,52,6,01:29.3,213.804,1,BUT,Jenson,Button
20348,338,9,4,11,9,2,2,2,18,58,12.034,5628565,52,8,01:29.6,213.138,1,KUB,Robert,Kubica
20349,338,13,6,7,5,3,3,3,15,58,14.488,5631019,52,7,01:29.5,213.216,1,MAS,Felipe,Massa
20350,338,4,6,8,3,4,4,4,12,58,16.304,5632835,47,10,01:29.7,212.812,1,ALO,Fernando,Alonso
20351,338,3,131,4,6,5,5,5,10,58,16.683,5633214,53,2,01:28.5,215.742,1,ROS,Nico,Rosberg
20352,338,1,1,2,11,6,6,6,8,58,29.898,5646429,47,3,01:28.5,215.7,1,HAM,Lewis,Hamilton
20353,338,24,10,15,13,7,7,7,6,58,59.847,5676378,55,9,01:29.7,212.865,1,LIU,Vitantonio,Liuzzi
20354,338,22,3,9,8,8,8,8,4,58,+1:00.536,5677067,58,5,01:29.2,213.998,1,BAR,Rubens,Barrichello
20355,338,17,9,6,2,9,9,9,2,58,+1:07.319,5683850,47,1,01:28.4,216.061,1,WEB,Mark,Webber
20356,338,30,131,3,7,10,10,10,1,58,+1:09.391,5685922,58,4,01:29.2,214.058,1,MSC,Michael,Schumacher
20357,338,153,5,17,17,11,11,11,0,58,+1:11.301,5687832,49,11,01:29.7,212.798,1,ALG,Jaime,Alguersuari
20358,338,37,15,22,14,12,12,12,0,58,+1:14.084,5690615,54,12,01:30.6,210.745,1,DLR,Pedro,de la Rosa
20371,339,20,9,5,3,1,1,1,25,56,33:48.4,5628412,53,6,01:37.8,204.009,1,VET,Sebastian,Vettel
20372,339,17,9,6,1,2,2,2,18,56,4.849,5633261,53,1,01:37.1,205.605,1,WEB,Mark,Webber
20373,339,3,131,4,2,3,3,3,15,56,13.504,5641916,53,8,01:38.1,203.352,1,ROS,Nico,Rosberg
20374,339,9,4,11,6,4,4,4,12,56,18.589,5647001,55,7,01:38.1,203.466,1,KUB,Robert,Kubica
20375,339,16,10,14,4,5,5,5,10,56,21.059,5649471,55,9,01:38.2,203.288,1,SUT,Adrian,Sutil
20376,339,1,1,2,20,6,6,6,8,56,23.471,5651883,32,4,01:37.7,204.151,1,HAM,Lewis,Hamilton
20377,339,13,6,7,21,7,7,7,6,56,27.068,5655480,48,5,01:37.8,204.07,1,MAS,Felipe,Massa
20378,339,18,1,1,17,8,8,8,4,56,37.918,5666330,49,10,01:38.5,202.584,1,BUT,Jenson,Button
20379,339,153,5,17,14,9,9,9,2,56,+1:10.602,5699014,44,13,01:39.5,200.572,1,ALG,Jaime,Alguersuari
20380,339,807,3,10,5,10,10,10,1,56,+1:13.399,5701811,51,11,01:39.1,201.311,1,HUL,Nico,Hülkenberg
20381,339,67,5,16,13,11,11,11,0,56,+1:18.938,5707350,54,3,01:37.6,204.433,1,BUE,Sébastien,Buemi
20395,340,18,1,1,5,1,1,1,25,56,46:42.2,6402163,14,4,01:42.9,190.731,1,BUT,Jenson,Button
20396,340,1,1,2,6,2,2,2,18,56,1.53,6403693,13,1,01:42.1,192.273,1,HAM,Lewis,Hamilton
20397,340,3,131,4,4,3,3,3,15,56,9.484,6411647,14,5,01:43.2,190.068,1,ROS,Nico,Rosberg
20398,340,4,6,8,3,4,4,4,12,56,11.869,6414032,14,9,01:44.1,188.445,1,ALO,Fernando,Alonso
20399,340,9,4,11,8,5,5,5,10,56,22.213,6424376,14,6,01:43.6,189.362,1,KUB,Robert,Kubica
20400,340,20,9,5,1,6,6,6,8,56,33.31,6435473,14,2,01:42.4,191.715,1,VET,Sebastian,Vettel
20401,340,808,4,12,14,7,7,7,6,56,47.6,6449763,14,8,01:43.8,189.05,1,PET,Vitaly,Petrov
20402,340,17,9,6,2,8,8,8,4,56,52.172,6454335,14,3,01:42.6,191.246,1,WEB,Mark,Webber
20403,340,13,6,7,7,9,9,9,2,56,57.796,6459959,14,13,01:44.6,187.616,1,MAS,Felipe,Massa
20404,340,30,131,3,9,10,10,10,1,56,+1:01.749,6463912,14,10,01:44.3,188.149,1,MSC,Michael,Schumacher
20405,340,16,10,14,10,11,11,11,0,56,+1:02.874,6465037,14,11,01:44.4,188.03,1,SUT,Adrian,Sutil
20406,340,22,3,9,11,12,12,12,0,56,+1:03.665,6465828,17,14,01:45.6,185.901,1,BAR,Rubens,Barrichello
20407,340,153,5,17,12,13,13,13,0,56,+1:11.416,6473579,14,7,01:43.8,189.134,1,ALG,Jaime,Alguersuari
20419,341,17,9,6,1,1,1,1,25,66,35:44.1,5744101,62,2,01:24.8,197.552,1,WEB,Mark,Webber
20420,341,4,6,8,4,2,2,2,18,66,24.065,5768166,57,3,01:24.8,197.51,1,ALO,Fernando,Alonso
20421,341,20,9,5,2,3,3,3,15,66,51.338,5795439,56,5,01:25.2,196.745,1,VET,Sebastian,Vettel
20422,341,30,131,3,6,4,4,4,12,66,+1:02.195,5806296,64,10,01:25.5,195.933,1,MSC,Michael,Schumacher
20423,341,18,1,1,5,5,5,5,10,66,+1:03.728,5807829,64,4,01:25.2,196.768,1,BUT,Jenson,Button
20424,341,13,6,7,9,6,6,6,8,66,+1:05.767,5809868,64,9,01:25.5,196.006,1,MAS,Felipe,Massa
20425,341,16,10,14,11,7,7,7,6,66,+1:12.941,5817042,65,13,01:25.8,195.212,1,SUT,Adrian,Sutil
20426,341,9,4,11,7,8,8,8,4,66,+1:13.677,5817778,66,7,01:25.5,196.077,1,KUB,Robert,Kubica
20443,342,17,9,6,1,1,1,1,25,78,50:13.4,6613355,63,2,01:15.3,159.643,1,WEB,Mark,Webber
20444,342,20,9,5,3,2,2,2,18,78,0.448,6613803,71,1,01:15.2,159.91,1,VET,Sebastian,Vettel
20445,342,9,4,11,2,3,3,3,15,78,1.675,6615030,72,3,01:15.4,159.568,1,KUB,Robert,Kubica
20446,342,13,6,7,4,4,4,4,12,78,2.666,6616021,68,4,01:15.5,159.251,1,MAS,Felipe,Massa
20447,342,1,1,2,5,5,5,5,10,78,4.363,6617718,68,10,01:16.2,157.755,1,HAM,Lewis,Hamilton
20448,342,4,6,8,24,6,6,6,8,78,6.341,6619696,73,6,01:15.9,158.408,1,ALO,Fernando,Alonso
20449,342,3,131,4,6,7,7,7,6,78,6.651,6620006,65,7,01:16.0,158.295,1,ROS,Nico,Rosberg
20450,342,16,10,14,12,8,8,8,4,78,6.97,6620325,72,8,01:16.0,158.287,1,SUT,Adrian,Sutil
20451,342,24,10,15,10,9,9,9,2,78,7.305,6620660,72,9,01:16.1,157.915,1,LIU,Vitantonio,Liuzzi
20452,342,67,5,16,13,10,10,10,1,78,8.199,6621554,68,13,01:16.5,157.19,1,BUE,Sébastien,Buemi
20453,342,153,5,17,17,11,11,11,0,78,9.135,6622490,73,11,01:16.4,157.421,1,ALG,Jaime,Alguersuari
20454,342,30,131,3,7,12,12,12,0,78,5.712,6619067,71,5,01:15.6,159.089,1,MSC,Michael,Schumacher
20467,343,1,1,2,2,1,1,1,25,58,28:47.6,5327620,54,12,01:30.1,213.342,1,HAM,Lewis,Hamilton
20468,343,18,1,1,4,2,2,2,18,58,2.645,5330265,42,7,01:29.9,213.769,1,BUT,Jenson,Button
20469,343,17,9,6,1,3,3,3,15,58,24.285,5351905,54,2,01:29.2,215.447,1,WEB,Mark,Webber
20470,343,30,131,3,5,4,4,4,12,58,31.11,5358730,53,6,01:29.8,213.971,1,MSC,Michael,Schumacher
20471,343,3,131,4,6,5,5,5,10,58,32.266,5359886,52,9,01:30.0,213.574,1,ROS,Nico,Rosberg
20472,343,9,4,11,7,6,6,6,8,58,32.824,5360444,57,4,01:29.6,214.521,1,KUB,Robert,Kubica
20473,343,13,6,7,8,7,7,7,6,58,36.635,5364255,58,10,01:30.0,213.529,1,MAS,Felipe,Massa
20474,343,4,6,8,12,8,8,8,4,58,46.544,5374164,56,11,01:30.0,213.493,1,ALO,Fernando,Alonso
20475,343,16,10,14,11,9,9,9,2,58,49.029,5376649,55,8,01:30.0,213.617,1,SUT,Adrian,Sutil
20476,343,155,15,23,10,10,10,10,1,58,+1:05.650,5393270,42,16,01:30.9,211.426,1,KOB,Kamui,Kobayashi
20477,343,37,15,22,13,11,11,11,0,58,+1:05.944,5393564,50,14,01:30.4,212.525,1,DLR,Pedro,de la Rosa
20478,343,153,5,17,16,12,12,12,0,58,+1:07.800,5395420,50,3,01:29.5,214.628,1,ALG,Jaime,Alguersuari
20491,344,1,1,2,1,1,1,1,25,70,33:53.5,5633456,62,2,01:17.8,201.778,1,HAM,Lewis,Hamilton
20492,344,18,1,1,4,2,2,2,18,70,2.254,5635710,66,4,01:18.1,200.906,1,BUT,Jenson,Button
20493,344,4,6,8,3,3,3,3,15,70,9.214,5642670,44,6,01:18.2,200.744,1,ALO,Fernando,Alonso
20494,344,20,9,5,2,4,4,4,12,70,37.817,5671273,62,8,01:18.4,200.206,1,VET,Sebastian,Vettel
20495,344,17,9,6,7,5,5,5,10,70,39.291,5672747,62,5,01:18.1,200.895,1,WEB,Mark,Webber
20496,344,3,131,4,10,6,6,6,8,70,56.084,5689540,68,3,01:17.8,201.711,1,ROS,Nico,Rosberg
20497,344,9,4,11,8,7,7,7,6,70,57.3,5690756,67,1,01:17.0,203.965,1,KUB,Robert,Kubica
20515,345,20,9,5,1,1,1,1,25,57,40:29.6,6029571,52,3,01:39.1,196.774,1,VET,Sebastian,Vettel
20516,345,1,1,2,3,2,2,2,18,57,5.042,6034613,56,4,01:39.2,196.744,1,HAM,Lewis,Hamilton
20517,345,18,1,1,7,3,3,3,15,57,12.658,6042229,54,1,01:38.8,197.521,1,BUT,Jenson,Button
20518,345,22,3,9,9,4,4,4,12,57,25.627,6055198,56,5,01:39.5,196.085,1,BAR,Rubens,Barrichello
20519,345,9,4,11,6,5,5,5,10,57,27.122,6056693,55,7,01:39.5,195.981,1,KUB,Robert,Kubica
20520,345,16,10,14,13,6,6,6,8,57,30.168,6059739,52,8,01:39.8,195.469,1,SUT,Adrian,Sutil
20521,345,155,15,23,18,7,7,7,6,57,30.965,6060536,57,6,01:39.5,196.03,1,KOB,Kamui,Kobayashi
20522,345,4,6,8,4,8,8,8,4,57,32.809,6062380,50,10,01:39.9,195.3,1,ALO,Fernando,Alonso
20523,345,67,5,16,11,9,9,9,2,57,36.299,6065870,53,11,01:40.1,194.92,1,BUE,Sébastien,Buemi
20524,345,3,131,4,12,10,10,10,1,57,44.382,6073953,57,9,01:39.9,195.322,1,ROS,Nico,Rosberg
20525,345,13,6,7,5,11,11,11,0,57,46.621,6076192,52,13,01:40.2,194.679,1,MAS,Felipe,Massa
20526,345,37,15,22,16,12,12,12,0,57,47.414,6076985,56,16,01:40.4,194.248,1,DLR,Pedro,de la Rosa
20527,345,153,5,17,17,13,13,13,0,57,48.239,6077810,55,15,01:40.3,194.448,1,ALG,Jaime,Alguersuari
20528,345,808,4,12,10,14,14,14,0,57,48.287,6077858,57,12,01:40.1,194.889,1,PET,Vitaly,Petrov
20529,345,30,131,3,15,15,15,15,0,57,48.826,6078397,53,2,01:39.0,197.118,1,MSC,Michael,Schumacher
20530,345,24,10,15,14,16,16,16,0,57,50.89,6080461,52,14,01:40.3,194.49,1,LIU,Vitantonio,Liuzzi
20539,346,17,9,6,2,1,1,1,25,52,24:38.2,5078200,45,4,01:32.4,229.608,1,WEB,Mark,Webber
20540,346,1,1,2,4,2,2,2,18,52,1.36,5079560,43,6,01:32.8,228.633,1,HAM,Lewis,Hamilton
20541,346,3,131,4,5,3,3,3,15,52,21.307,5099507,50,7,01:33.0,228.156,1,ROS,Nico,Rosberg
20542,346,18,1,1,14,4,4,4,12,52,21.986,5100186,52,9,01:33.0,228.031,1,BUT,Jenson,Button
20543,346,22,3,9,8,5,5,5,10,52,31.456,5109656,50,11,01:33.6,226.54,1,BAR,Rubens,Barrichello
20544,346,155,15,23,12,6,6,6,8,52,32.171,5110371,52,10,01:33.6,226.678,1,KOB,Kamui,Kobayashi
20545,346,20,9,5,1,7,7,7,6,52,36.734,5114934,52,3,01:32.0,230.6,1,VET,Sebastian,Vettel
20546,346,16,10,14,11,8,8,8,4,52,40.932,5119132,42,16,01:34.3,224.806,1,SUT,Adrian,Sutil
20547,346,30,131,3,10,9,9,9,2,52,41.599,5119799,47,15,01:34.2,225.203,1,MSC,Michael,Schumacher
20548,346,807,3,10,13,10,10,10,1,52,42.012,5120212,48,13,01:34.0,225.639,1,HUL,Nico,Hülkenberg
20549,346,24,10,15,20,11,11,11,0,52,42.459,5120659,51,14,01:34.0,225.569,1,LIU,Vitantonio,Liuzzi
20550,346,67,5,16,16,12,12,12,0,52,47.627,5125827,52,8,01:33.0,228.087,1,BUE,Sébastien,Buemi
20551,346,808,4,12,15,13,13,13,0,52,59.374,5137574,52,5,01:32.5,229.311,1,PET,Vitaly,Petrov
20552,346,4,6,8,3,14,14,14,0,52,+1:02.385,5140585,52,1,01:30.9,233.373,1,ALO,Fernando,Alonso
20553,346,13,6,7,7,15,15,15,0,52,+1:07.489,5145689,52,2,01:31.6,231.407,1,MAS,Felipe,Massa
20563,347,4,6,8,2,1,1,1,25,67,27:38.9,5258864,66,2,01:15.9,217.005,1,ALO,Fernando,Alonso
20564,347,13,6,7,3,2,2,2,18,67,4.196,5263060,66,3,01:16.1,216.386,1,MAS,Felipe,Massa
20565,347,20,9,5,1,3,3,3,15,67,5.121,5263985,67,1,01:15.8,217.166,1,VET,Sebastian,Vettel
20566,347,1,1,2,6,4,4,4,12,67,26.896,5285760,65,5,01:16.5,215.238,1,HAM,Lewis,Hamilton
20567,347,18,1,1,5,5,5,5,10,67,29.482,5288346,65,4,01:16.5,215.385,1,BUT,Jenson,Button
20568,347,17,9,6,4,6,6,6,8,67,43.606,5302470,57,9,01:16.7,214.747,1,WEB,Mark,Webber
20587,348,17,9,6,2,1,1,1,25,70,41:05.6,6065571,46,2,01:22.7,190.821,1,WEB,Mark,Webber
20588,348,4,6,8,3,2,2,2,18,70,17.821,6083392,67,4,01:23.2,189.573,1,ALO,Fernando,Alonso
20589,348,20,9,5,1,3,3,3,15,70,19.252,6084823,70,1,01:22.4,191.491,1,VET,Sebastian,Vettel
20590,348,13,6,7,4,4,4,4,12,70,27.474,6093045,69,5,01:23.3,189.269,1,MAS,Felipe,Massa
20591,348,808,4,12,7,5,5,5,10,70,+1:13.192,6138763,61,6,01:23.8,188.207,1,PET,Vitaly,Petrov
20592,348,807,3,10,10,6,6,6,8,70,+1:16.723,6142294,66,7,01:24.2,187.302,1,HUL,Nico,Hülkenberg
20611,349,1,1,2,2,1,1,1,25,44,29:04.3,5344268,32,1,01:49.1,231.178,1,HAM,Lewis,Hamilton
20612,349,17,9,6,1,2,2,2,18,44,1.571,5345839,32,2,01:49.4,230.489,1,WEB,Mark,Webber
20613,349,9,4,11,3,3,3,3,15,44,3.493,5347761,29,3,01:49.8,229.624,1,KUB,Robert,Kubica
20614,349,13,6,7,6,4,4,4,12,44,8.264,5352532,26,4,01:50.1,228.99,1,MAS,Felipe,Massa
20615,349,16,10,14,8,5,5,5,10,44,9.094,5353362,25,5,01:50.5,228.232,1,SUT,Adrian,Sutil
20616,349,3,131,4,14,6,6,6,8,44,12.359,5356627,31,10,01:51.7,225.757,1,ROS,Nico,Rosberg
20617,349,30,131,3,21,7,7,7,6,44,15.548,5359816,32,13,01:51.9,225.301,1,MSC,Michael,Schumacher
20618,349,155,15,23,17,8,8,8,4,44,16.678,5360946,29,11,01:51.7,225.634,1,KOB,Kamui,Kobayashi
20619,349,808,4,12,23,9,9,9,2,44,23.851,5368119,32,7,01:51.2,226.799,1,PET,Vitaly,Petrov
20620,349,24,10,15,12,10,10,10,1,44,34.831,5379099,31,14,01:52.3,224.593,1,LIU,Vitantonio,Liuzzi
20621,349,37,15,22,24,11,11,11,0,44,36.019,5380287,31,15,01:52.5,224.054,1,DLR,Pedro,de la Rosa
